GMT,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004
15-7-2021 05:00,0.58,0,0.2,0.01,0.27,0.02,0.04,0,0.01,0.27,0.41,0.01,0.94,0.02,0.01,0.01,0.09,0.89,0.33,0.02,0.07,0,0.21,0.21,0.05,0,0.01,0,0.14,0,0.33,0,0,0.01,0.02,0,0.12,0.15,0,0,0.13,0.16,0.03,0.01,2.7,0,0,0,0.04,0.01
15-7-2021 06:00,0.58,0,0.19,0.01,0.27,0.01,0.04,0,0.01,0.27,0.4,0.01,0.93,0.02,0,0,0.08,0.9,0.33,0.02,0.06,0,0.21,0.21,0.05,0,0,0,0.14,0,0.33,0.01,0,0.01,0.02,0,0.11,0.15,0,0,0.13,0.16,0.03,0.01,2.7,0,0,0,0.04,0
15-7-2021 07:00,0.25,0,0.21,0.12,0.38,0.11,0.05,0.06,0.16,0.15,0.37,0.31,0.11,0.09,0.18,0.01,0.21,0.41,0.47,0.14,0.4,0.03,0.25,0.45,0.05,0.01,0.28,0,0.06,0,0.14,0.18,0.05,0,0.08,0.05,0.01,2.09,0.15,0,0.01,0.18,0.1,0.1,0.79,0.03,0.01,0.15,0.37,0.09
15-7-2021 08:00,0.25,0.01,0.21,0.12,0.37,0.11,0.06,0.05,0.16,0.14,0.37,0.3,0.11,0.09,0.19,0.01,0.21,0.41,0.47,0.14,0.4,0.03,0.25,0.45,0.04,0.01,0.28,0,0.06,0,0.14,0.17,0.05,0,0.08,0.06,0.01,2.09,0.15,0,0.02,0.18,0.1,0.09,0.78,0.02,0.01,0.14,0.37,0.09
15-7-2021 09:00,0.25,0,0.21,0.12,0.38,0.11,0.06,0.06,0.16,0.15,0.37,0.31,0.11,0.09,0.19,0.02,0.22,0.41,0.47,0.14,0.4,0.03,0.25,0.45,0.05,0.02,0.28,0.01,0.06,0,0.14,0.18,0.05,0,0.09,0.06,0.01,2.09,0.15,0.01,0.02,0.18,0.1,0.1,0.79,0.02,0.01,0.15,0.37,0.09
15-7-2021 10:00,0.25,0,0.21,0.12,0.37,0.11,0.05,0.05,0.15,0.14,0.37,0.3,0.1,0.09,0.18,0.01,0.21,0.4,0.47,0.14,0.39,0.02,0.25,0.45,0.04,0.01,0.27,0,0.06,0,0.14,0.17,0.05,0,0.08,0.05,0,2.09,0.15,0,0.01,0.18,0.1,0.09,0.78,0.02,0.01,0.14,0.36,0.08
15-7-2021 11:00,0.25,0.01,0.21,0.12,0.37,0.11,0.06,0.06,0.16,0.15,0.37,0.31,0.11,0.09,0.19,0.01,0.21,0.41,0.47,0.14,0.4,0.03,0.25,0.45,0.05,0.01,0.28,0,0.06,0,0.14,0.17,0.05,0,0.08,0.06,0.01,2.09,0.15,0,0.02,0.18,0.1,0.1,0.79,0.03,0.01,0.15,0.37,0.09
15-7-2021 12:00,0.25,0,0.21,0.12,0.37,0.11,0.05,0.05,0.16,0.14,0.37,0.3,0.1,0.09,0.18,0.01,0.21,0.41,0.47,0.14,0.4,0.02,0.25,0.45,0.05,0.01,0.27,0,0.06,0,0.14,0.17,0.05,0,0.08,0.05,0,2.09,0.15,0,0.01,0.18,0.1,0.09,0.78,0.02,0.01,0.14,0.36,0.09
15-7-2021 13:00,0.31,0.03,0.34,0.06,0.39,0.19,0,0.03,0.05,0.06,0.46,0.18,0.08,0.14,0.3,0.03,0.05,0.02,0.49,0.22,0.04,0.04,1.47,0.61,0.13,0,0.13,0,0.52,0,0.01,0.3,0.41,0.09,0.27,0.11,0.43,1.17,0.1,0.08,0.04,0.76,0.21,0.11,0.82,0,0.08,0.05,0.73,0.08
15-7-2021 14:00,0.31,0.02,0.33,0.05,0.39,0.18,0,0.03,0.05,0.06,0.46,0.18,0.08,0.14,0.29,0.02,0.05,0.02,0.48,0.22,0.04,0.04,1.47,0.61,0.13,0,0.13,0,0.52,0,0.01,0.3,0.41,0.09,0.27,0.11,0.43,1.17,0.1,0.08,0.04,0.76,0.21,0.11,0.82,0,0.08,0.05,0.73,0.08
15-7-2021 15:00,0.31,0.03,0.34,0.06,0.4,0.19,0,0.03,0.05,0.06,0.46,0.19,0.08,0.14,0.3,0.03,0.05,0.02,0.49,0.22,0.04,0.04,1.47,0.61,0.13,0,0.13,0.01,0.52,0.01,0.01,0.3,0.41,0.09,0.27,0.11,0.43,1.17,0.11,0.08,0.04,0.76,0.21,0.11,0.82,0,0.08,0.06,0.73,0.08
15-7-2021 16:00,0.31,0.03,0.33,0.05,0.39,0.19,0,0.03,0.05,0.05,0.46,0.18,0.08,0.14,0.29,0.02,0.05,0.02,0.48,0.22,0.04,0.04,1.47,0.6,0.13,0,0.13,0,0.52,0,0,0.3,0.41,0.08,0.27,0.11,0.43,1.17,0.1,0.07,0.04,0.75,0.21,0.1,0.82,0,0.07,0.05,0.73,0.07
15-7-2021 17:00,0.31,0.03,0.33,0.05,0.4,0.19,0,0.03,0.05,0.06,0.46,0.18,0.08,0.14,0.3,0.02,0.05,0.02,0.49,0.22,0.05,0.04,1.47,0.61,0.13,0,0.13,0.01,0.52,0,0.01,0.3,0.41,0.09,0.27,0.11,0.43,1.17,0.1,0.08,0.04,0.76,0.21,0.11,0.82,0,0.08,0.05,0.73,0.08
15-7-2021 18:00,0.31,0.03,0.33,0.06,0.39,0.19,0,0.03,0.05,0.06,0.46,0.18,0.08,0.14,0.3,0.03,0.05,0.02,0.48,0.22,0.04,0.04,1.47,0.61,0.13,0,0.13,0,0.52,0,0.01,0.3,0.41,0.09,0.27,0.11,0.43,1.17,0.1,0.08,0.04,0.76,0.21,0.11,0.82,0,0.07,0.05,0.73,0.08
15-7-2021 19:00,0,0,0,0.02,0.05,0,0.01,0,0,0.03,0.01,0.09,0.26,0.2,0.16,0.01,0,0,0,0.01,0.02,0,0.09,0.04,0.32,0,0,0.02,0.01,0.01,0.02,0.02,0.12,0.04,0.05,0.03,0.47,0.02,1.68,0.03,0,0.07,0.1,0.08,0.1,0,0.03,0,0.59,0.03
15-7-2021 20:00,0,0,0,0.02,0.05,0,0.02,0,0,0.03,0.01,0.09,0.26,0.2,0.16,0.01,0,0,0,0,0.02,0,0.09,0.04,0.32,0,0,0.02,0.01,0.01,0.02,0.02,0.12,0.04,0.05,0.03,0.47,0.02,1.68,0.03,0,0.07,0.1,0.09,0.1,0,0.03,0,0.58,0.03
15-7-2021 21:00,0,0,0,0.02,0.05,0,0.01,0,0,0.04,0.01,0.09,0.26,0.2,0.16,0.01,0,0.01,0,0.01,0.02,0,0.09,0.04,0.32,0,0,0.02,0.01,0.01,0.02,0.02,0.12,0.04,0.05,0.03,0.47,0.02,1.68,0.04,0.01,0.07,0.1,0.09,0.1,0,0.03,0,0.59,0.03
15-7-2021 22:00,0,0,0,0.02,0.04,0,0.01,0,0,0.03,0.01,0.09,0.26,0.2,0.16,0.01,0,0,0,0.01,0.02,0,0.08,0.04,0.32,0,0,0.02,0.01,0,0.02,0.02,0.12,0.04,0.05,0.02,0.47,0.02,1.68,0.03,0,0.07,0.1,0.08,0.1,0,0.03,0,0.58,0.02
15-7-2021 23:00,0,0,0,0.02,0.05,0,0.02,0,0,0.03,0.01,0.09,0.26,0.2,0.16,0.01,0,0,0.01,0.01,0.02,0,0.09,0.04,0.32,0,0,0.02,0.01,0.01,0.02,0.02,0.12,0.04,0.05,0.03,0.47,0.02,1.68,0.04,0,0.07,0.1,0.09,0.1,0,0.03,0,0.59,0.03
16-7-2021 00:00,0,0,0,0.02,0.05,0,0.01,0,0,0.03,0.01,0.09,0.26,0.2,0.16,0.01,0,0,0,0,0.02,0,0.09,0.04,0.32,0,0,0.02,0.01,0,0.02,0.02,0.12,0.04,0.05,0.02,0.47,0.02,1.68,0.03,0,0.07,0.1,0.08,0.1,0,0.03,0,0.58,0.03
16-7-2021 01:00,0,0.01,0,0.1,0.09,0.03,0.09,0.01,0.07,0,0,0.02,0.17,0,0.09,0.18,0,0,0,0.01,0,0,0,0,0.12,0,0,0.72,0,0,0.05,0,0.01,0.02,0,0.01,0.07,0.04,1.01,0.01,0,0.03,0.05,0.22,0.13,0.01,0,0,0.07,0.14
16-7-2021 02:00,0,0.01,0,0.1,0.09,0.02,0.09,0.01,0.07,0,0,0.01,0.17,0,0.09,0.18,0,0,0,0.01,0,0,0,0,0.12,0,0,0.72,0.01,0,0.04,0,0.01,0.02,0,0.01,0.07,0.04,1.01,0.01,0,0.03,0.04,0.22,0.13,0,0,0,0.06,0.14
16-7-2021 03:00,0,0.01,0,0.1,0.09,0.03,0.1,0.01,0.08,0,0,0.02,0.17,0,0.09,0.18,0,0,0.01,0.01,0.01,0,0,0,0.12,0,0,0.72,0.01,0,0.05,0,0.01,0.03,0,0.01,0.07,0.04,1.02,0.01,0,0.03,0.05,0.22,0.13,0.01,0,0,0.07,0.14
16-7-2021 04:00,0,0.01,0,0.1,0.09,0.02,0.09,0.01,0.07,0,0,0.01,0.17,0,0.08,0.18,0,0,0,0.01,0,0,0,0,0.11,0,0,0.72,0,0,0.04,0,0,0.02,0,0.01,0.06,0.03,1.01,0.01,0,0.03,0.05,0.22,0.13,0.01,0,0,0.06,0.14
16-7-2021 05:00,0,0.01,0,0.1,0.09,0.03,0.1,0.01,0.07,0,0,0.01,0.17,0,0.09,0.18,0,0,0,0.01,0,0,0,0,0.12,0,0,0.72,0.01,0,0.04,0,0.01,0.03,0,0.01,0.07,0.04,1.02,0.01,0,0.03,0.05,0.22,0.13,0.01,0,0,0.07,0.14
16-7-2021 06:00,0,0.01,0,0.1,0.09,0.02,0.09,0.01,0.07,0,0,0.01,0.17,0,0.09,0.18,0,0,0,0.01,0,0,0,0,0.12,0,0,0.72,0,0,0.05,0,0.01,0.02,0,0.01,0.07,0.04,1.01,0.01,0,0.03,0.05,0.22,0.13,0.01,0,0,0.06,0.14
16-7-2021 07:00,0.02,0.35,0.01,0.33,0.07,0.02,0.03,0.04,0.17,0,0.04,0.01,0.56,0.01,0.09,0.27,0.12,0.06,0.02,0.11,0,0,0.03,0,0,0.15,0.01,1.24,0.35,0.01,0.12,0,0.01,0,0.14,0.01,0.16,0.08,0.15,0.06,0,0.08,0.01,0.23,0.12,0.05,0,0.03,0.21,0.07
16-7-2021 08:00,0.02,0.35,0.01,0.33,0.07,0.02,0.03,0.04,0.17,0,0.04,0.01,0.56,0,0.09,0.27,0.12,0.06,0.02,0.11,0,0,0.03,0,0,0.15,0.01,1.24,0.35,0.01,0.12,0,0.01,0,0.14,0.01,0.16,0.08,0.15,0.06,0,0.08,0.01,0.23,0.12,0.05,0,0.03,0.21,0.07
16-7-2021 09:00,0.02,0.35,0.02,0.33,0.07,0.02,0.03,0.04,0.17,0,0.04,0.01,0.56,0.01,0.09,0.27,0.13,0.06,0.02,0.12,0,0,0.03,0,0,0.15,0.01,1.24,0.35,0.01,0.12,0,0.01,0,0.14,0.01,0.16,0.09,0.15,0.06,0.01,0.08,0.01,0.23,0.12,0.05,0.01,0.03,0.22,0.07
16-7-2021 10:00,0.02,0.35,0.01,0.33,0.07,0.02,0.03,0.04,0.17,0,0.04,0.01,0.56,0.01,0.09,0.27,0.12,0.05,0.02,0.11,0,0,0.03,0,0,0.15,0.01,1.24,0.35,0,0.12,0,0.01,0,0.14,0.01,0.16,0.08,0.15,0.06,0,0.08,0,0.23,0.12,0.05,0,0.03,0.21,0.07
16-7-2021 11:00,0.02,0.35,0.01,0.33,0.07,0.02,0.03,0.04,0.17,0,0.04,0.01,0.56,0.01,0.09,0.27,0.12,0.06,0.02,0.11,0,0,0.03,0,0,0.15,0.01,1.24,0.35,0.01,0.13,0,0.01,0,0.14,0.01,0.16,0.08,0.15,0.06,0,0.08,0.01,0.23,0.12,0.05,0.01,0.03,0.21,0.07
16-7-2021 12:00,0.02,0.35,0.01,0.33,0.07,0.02,0.03,0.04,0.17,0,0.04,0.01,0.56,0.01,0.09,0.27,0.12,0.06,0.02,0.11,0,0,0.03,0,0,0.15,0.01,1.24,0.35,0,0.12,0,0.01,0,0.14,0.01,0.16,0.08,0.15,0.06,0,0.08,0,0.23,0.12,0.05,0,0.03,0.21,0.07
16-7-2021 13:00,0.03,0.53,0.14,0.43,0.06,0,0,0.13,0.45,0,0,0,0.62,0,0.01,0.1,0,0,0,0.07,0,0,0.15,0,0,0.45,0.03,1.83,0.67,0.06,0,0,0.27,0,0.09,0,0.08,0,0.65,0,0.01,0.02,0,0.07,0.11,0,0,0,0.12,0.02
16-7-2021 14:00,0.03,0.53,0.14,0.43,0.06,0,0,0.13,0.45,0,0,0,0.62,0,0,0.1,0,0,0,0.07,0,0,0.15,0,0,0.45,0.03,1.83,0.67,0.06,0,0,0.26,0,0.09,0,0.07,0,0.64,0,0.01,0.02,0,0.07,0.1,0,0,0,0.12,0.02
16-7-2021 15:00,0.03,0.53,0.14,0.43,0.06,0,0,0.13,0.45,0,0.01,0.01,0.62,0,0.01,0.1,0,0,0,0.07,0,0,0.16,0,0,0.46,0.03,1.83,0.67,0.06,0,0,0.27,0,0.09,0,0.08,0,0.65,0,0.01,0.02,0.01,0.07,0.11,0,0,0,0.12,0.02
16-7-2021 16:00,0.02,0.53,0.13,0.43,0.06,0,0,0.12,0.45,0,0,0,0.62,0,0,0.1,0,0,0,0.06,0,0,0.15,0,0,0.45,0.02,1.83,0.67,0.06,0,0,0.26,0,0.09,0,0.07,0,0.64,0,0.01,0.02,0,0.07,0.11,0,0,0,0.12,0.02
16-7-2021 17:00,0.03,0.53,0.14,0.43,0.06,0,0,0.13,0.45,0,0,0,0.62,0,0.01,0.1,0,0,0,0.07,0,0,0.15,0,0,0.45,0.03,1.83,0.67,0.06,0,0,0.27,0,0.09,0,0.07,0,0.64,0,0.01,0.02,0,0.07,0.1,0,0,0,0.12,0.02
16-7-2021 18:00,0.03,0.53,0.14,0.43,0.06,0,0,0.13,0.45,0,0,0,0.62,0,0,0.1,0,0,0,0.07,0,0,0.15,0,0,0.45,0.03,1.83,0.67,0.06,0,0,0.26,0,0.09,0,0.07,0,0.65,0,0.01,0.02,0,0.07,0.11,0,0,0,0.12,0.02
16-7-2021 19:00,0,0.14,0.02,0.28,0.03,0,0,0.01,0.29,0,0,0,0.42,0,0,0,0.02,0,0,0.01,0,0,0.01,0,0,0.94,0.01,0.49,0.17,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0.03,0.1,0,0,0,0,0
16-7-2021 20:00,0,0.14,0.02,0.28,0.03,0,0,0.01,0.29,0,0,0,0.41,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0.94,0,0.49,0.17,0.01,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0.03,0.1,0,0,0,0,0
16-7-2021 21:00,0,0.15,0.02,0.28,0.03,0,0,0.01,0.29,0.01,0,0,0.42,0,0,0,0.02,0,0,0.01,0,0,0.01,0,0,0.94,0.01,0.49,0.17,0.01,0,0,0.01,0,0.05,0,0,0,0.05,0,0,0,0,0.04,0.11,0,0,0,0,0
16-7-2021 22:00,0,0.14,0.02,0.28,0.03,0,0,0,0.29,0,0,0,0.41,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0.93,0,0.49,0.17,0,0,0,0,0,0.04,0,0,0,0.05,0,0,0,0,0.03,0.1,0,0,0,0,0
16-7-2021 23:00,0,0.15,0.02,0.28,0.03,0,0,0.01,0.29,0,0,0,0.42,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0.94,0.01,0.49,0.17,0.01,0,0,0.01,0,0.05,0,0,0,0.05,0,0,0,0,0.03,0.1,0,0,0,0,0
17-7-2021 00:00,0,0.14,0.02,0.28,0.03,0,0,0.01,0.29,0,0,0,0.42,0,0,0,0.02,0,0,0.01,0,0,0.01,0,0,0.94,0,0.49,0.17,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0.03,0.1,0,0,0,0,0
17-7-2021 01:00,0,0.02,0.01,0.05,0.02,0.01,0,0.01,1.04,0.04,0,0,0.22,0,0,0,0.03,0,0,0.06,0,0,0.01,0,0.01,0.36,0,0.27,0.05,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.01,0.01,0.07,0,0,0.01,0,0
17-7-2021 02:00,0.01,0.02,0.01,0.05,0.02,0.01,0,0.01,1.04,0.04,0,0,0.21,0,0,0,0.03,0,0,0.06,0,0,0,0,0.01,0.35,0,0.27,0.05,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.01,0.06,0,0,0.01,0,0
17-7-2021 03:00,0,0.02,0.02,0.05,0.02,0.01,0,0.01,1.04,0.04,0,0,0.22,0,0,0,0.03,0,0,0.06,0,0,0.01,0,0.01,0.36,0,0.27,0.06,0,0,0,0,0,0.09,0,0.01,0,0.01,0,0,0,0.01,0.01,0.07,0,0,0.01,0,0
17-7-2021 04:00,0,0.02,0.01,0.05,0.02,0.01,0,0,1.04,0.03,0,0,0.21,0,0,0,0.02,0,0,0.06,0,0,0,0,0.01,0.36,0,0.26,0.05,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.01,0.06,0,0,0.01,0,0
17-7-2021 05:00,0.01,0.02,0.01,0.05,0.02,0.01,0,0.01,1.04,0.04,0,0,0.21,0,0,0,0.03,0,0,0.07,0,0,0.01,0,0.01,0.35,0,0.27,0.05,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0.01,0.06,0,0,0.01,0,0
17-7-2021 06:00,0,0.02,0.01,0.05,0.02,0.01,0,0.01,1.04,0.03,0,0,0.21,0,0,0,0.03,0,0,0.06,0,0,0,0,0.01,0.36,0,0.27,0.05,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.01,0.06,0,0,0.01,0,0
17-7-2021 07:00,0,0,0.12,0.01,0.02,0,0,0.03,0.37,0.03,0.01,0,0.13,0,0,0,0.04,0,0,0.1,0,0,0.1,0.1,0.02,0.18,0.01,0.15,0.26,0.02,0,0.02,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0.04,0,0,0.01,0.07,0
17-7-2021 08:00,0,0,0.12,0.01,0.02,0,0,0.03,0.37,0.03,0,0,0.13,0,0,0,0.04,0,0,0.1,0,0,0.1,0.1,0.02,0.18,0.01,0.15,0.26,0.02,0,0.02,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0.04,0,0,0.01,0.06,0
17-7-2021 09:00,0,0,0.12,0.01,0.02,0,0,0.03,0.37,0.03,0.01,0,0.13,0,0,0,0.04,0,0,0.1,0,0,0.1,0.1,0.02,0.18,0.01,0.15,0.26,0.02,0,0.02,0.02,0,0.01,0,0.01,0.01,0,0,0,0.01,0,0.01,0.04,0,0,0.01,0.07,0
17-7-2021 10:00,0,0,0.12,0.01,0.02,0,0,0.02,0.37,0.02,0,0,0.13,0,0,0,0.04,0,0,0.1,0,0,0.1,0.1,0.01,0.18,0.01,0.15,0.26,0.01,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0.01,0.06,0
17-7-2021 11:00,0,0,0.12,0.01,0.02,0,0,0.03,0.37,0.03,0,0,0.13,0,0,0,0.04,0,0,0.1,0,0,0.1,0.1,0.02,0.18,0.01,0.15,0.26,0.02,0,0.02,0.01,0,0,0,0.01,0.01,0,0,0,0.01,0,0.01,0.04,0,0,0.01,0.07,0
17-7-2021 12:00,0,0,0.12,0.01,0.02,0,0,0.03,0.37,0.03,0,0,0.13,0,0,0,0.04,0,0,0.1,0,0,0.1,0.1,0.02,0.18,0.01,0.15,0.26,0.02,0,0.02,0.01,0,0,0,0.01,0,0,0,0,0,0,0.01,0.04,0,0,0.01,0.06,0
17-7-2021 13:00,0,0,0.02,0,0.02,0,0,0.01,0.38,0.01,0,0,1.18,0.01,0.01,0,0.04,0.02,0,0.08,0,0,0.03,0.02,0.06,0.04,0.02,0.07,0.75,0.01,0,0.01,0.1,0,0,0,0.01,0,0.03,0,0.05,0.02,0,0.05,0.06,0,0,0.03,0.04,0
17-7-2021 14:00,0,0,0.02,0,0.01,0,0,0.01,0.38,0.01,0,0,1.18,0.01,0.01,0,0.04,0.02,0,0.07,0,0,0.03,0.02,0.06,0.05,0.02,0.07,0.74,0.01,0,0.01,0.1,0,0,0,0.01,0,0.03,0,0.05,0.01,0,0.05,0.06,0,0,0.03,0.03,0
17-7-2021 15:00,0,0,0.02,0,0.02,0,0,0.02,0.39,0.01,0,0,1.18,0.01,0.01,0,0.05,0.02,0,0.08,0,0,0.03,0.02,0.06,0.05,0.02,0.08,0.75,0.01,0,0.01,0.11,0,0.01,0,0.01,0,0.04,0,0.05,0.02,0,0.05,0.06,0,0,0.03,0.04,0
17-7-2021 16:00,0,0,0.02,0,0.01,0,0,0.01,0.38,0,0,0,1.18,0.01,0,0,0.04,0.02,0,0.07,0,0,0.03,0.02,0.06,0.04,0.02,0.07,0.74,0.01,0,0.01,0.1,0,0,0,0.01,0,0.03,0,0.05,0.01,0,0.04,0.06,0,0,0.03,0.03,0
17-7-2021 17:00,0,0,0.02,0,0.02,0,0,0.01,0.38,0.01,0,0,1.18,0.01,0.01,0,0.04,0.02,0,0.08,0,0,0.03,0.02,0.06,0.05,0.02,0.07,0.75,0.01,0,0.01,0.11,0,0.01,0,0.01,0,0.03,0,0.05,0.01,0,0.05,0.06,0,0,0.03,0.04,0
17-7-2021 18:00,0,0,0.02,0,0.01,0,0,0.01,0.38,0,0,0,1.18,0.01,0.01,0,0.04,0.02,0,0.07,0,0,0.03,0.02,0.06,0.04,0.02,0.07,0.74,0.01,0,0.01,0.1,0,0,0,0.01,0,0.03,0,0.05,0.01,0,0.05,0.06,0,0,0.03,0.04,0
17-7-2021 19:00,0,0,0,0,0.02,0,0,0,1.27,0,0.06,0,0.05,0,0,0,0.11,0,0,0.03,0,0,0,0,0.01,0.05,0.01,0.01,0.14,0,0,0,0,0,0.1,0,0,0,0,0,0.09,0.01,0,0.02,0.03,0,0,0.07,0,0
17-7-2021 20:00,0,0,0,0,0.02,0,0,0.01,1.27,0,0.06,0,0.04,0,0,0,0.1,0,0,0.03,0,0,0,0,0.01,0.05,0.01,0,0.14,0,0,0,0,0,0.1,0,0,0,0,0,0.09,0.01,0,0.02,0.03,0,0,0.07,0,0
17-7-2021 21:00,0,0,0,0,0.03,0,0,0,1.27,0,0.06,0,0.05,0,0,0,0.11,0,0,0.03,0,0,0,0.01,0.01,0.05,0.01,0.01,0.14,0,0,0,0,0,0.1,0,0.01,0,0,0,0.09,0.01,0,0.02,0.03,0,0,0.07,0,0
17-7-2021 22:00,0,0,0,0,0.02,0,0,0,1.27,0,0.06,0,0.04,0,0,0,0.1,0,0,0.02,0,0,0,0,0.01,0.04,0,0,0.14,0,0,0,0,0,0.09,0,0,0,0,0,0.09,0.01,0,0.02,0.03,0,0,0.07,0,0
17-7-2021 23:00,0,0,0,0,0.03,0,0,0.01,1.27,0,0.06,0,0.04,0,0,0,0.11,0,0,0.03,0,0,0,0,0.01,0.05,0.01,0.01,0.14,0,0,0,0,0,0.1,0,0.01,0,0,0,0.09,0.01,0,0.02,0.03,0,0,0.07,0,0
18-7-2021 00:00,0,0,0,0,0.02,0,0,0,1.27,0,0.06,0,0.04,0,0,0,0.1,0,0,0.03,0,0,0,0,0.01,0.05,0,0,0.14,0,0,0,0,0,0.1,0,0,0,0,0,0.09,0.01,0,0.02,0.03,0,0,0.07,0,0
18-7-2021 01:00,0,0,0,0.03,0.02,0,0,0,0.32,0,0.02,0,0.01,0,0,0,0.61,0,0,0,0,0,0,0,0.09,0.01,0,0.01,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0.01,0.05
18-7-2021 02:00,0,0,0.01,0.03,0.02,0,0,0,0.31,0,0.02,0,0.01,0,0,0,0.61,0,0,0,0,0,0,0,0.09,0.01,0,0.01,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0.01,0.05
18-7-2021 03:00,0,0.01,0,0.03,0.02,0,0.01,0,0.32,0,0.02,0,0.01,0,0,0,0.61,0,0,0,0,0,0,0,0.09,0.01,0,0.01,0.04,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0.01,0.05
18-7-2021 04:00,0,0,0,0.03,0.02,0,0,0,0.31,0,0.02,0,0.01,0,0,0,0.61,0,0,0,0,0,0,0,0.09,0.01,0,0,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.04
18-7-2021 05:00,0,0.01,0.01,0.03,0.02,0,0,0,0.31,0,0.02,0,0.01,0,0,0,0.61,0,0,0,0,0,0,0,0.09,0.01,0,0.01,0.04,0,0,0,0,0,0.06,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0.01,0.05
18-7-2021 06:00,0,0,0,0.03,0.02,0,0,0,0.31,0,0.02,0,0.01,0,0,0,0.61,0,0,0,0,0,0,0,0.09,0.01,0,0.01,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.05
18-7-2021 07:00,0.12,0,0,0.07,0.05,0,0.01,0,0.39,0,0.82,0,0.11,0,0,0,0.55,0.01,0,0.11,0,0,0,0.1,0.61,0.06,0.06,0.03,0.09,0.06,0,0,0.08,0,0.09,0,0.02,0,0,0,0.02,0,0,0.01,0,0,0,0.03,0.05,0.21
18-7-2021 08:00,0.12,0,0,0.07,0.05,0,0.01,0,0.39,0,0.82,0,0.11,0,0,0,0.55,0.01,0,0.11,0,0,0,0.1,0.61,0.06,0.06,0.03,0.09,0.06,0,0,0.08,0,0.09,0,0.02,0,0,0,0.02,0,0,0.01,0,0,0,0.03,0.05,0.21
18-7-2021 09:00,0.12,0,0,0.07,0.05,0,0.01,0,0.39,0,0.82,0,0.11,0,0,0,0.55,0.01,0,0.11,0,0,0,0.1,0.61,0.06,0.06,0.03,0.09,0.06,0,0,0.08,0,0.09,0,0.02,0,0,0,0.02,0.01,0,0.01,0,0,0,0.03,0.05,0.21
18-7-2021 10:00,0.12,0,0,0.07,0.05,0,0.01,0,0.38,0,0.82,0,0.11,0,0,0,0.55,0.01,0,0.11,0,0,0,0.1,0.61,0.06,0.05,0.03,0.09,0.05,0,0,0.07,0,0.09,0,0.02,0,0,0,0.02,0,0,0.01,0,0,0,0.03,0.04,0.21
18-7-2021 11:00,0.12,0,0,0.07,0.05,0,0.01,0,0.39,0,0.82,0,0.11,0,0,0,0.55,0.01,0,0.11,0,0,0,0.1,0.61,0.06,0.06,0.03,0.09,0.06,0,0,0.08,0,0.09,0,0.02,0,0,0,0.02,0,0,0.01,0,0.01,0,0.03,0.05,0.21
18-7-2021 12:00,0.12,0,0,0.07,0.05,0,0.01,0,0.39,0,0.82,0,0.11,0,0,0,0.55,0,0,0.11,0,0,0,0.1,0.61,0.06,0.06,0.03,0.09,0.06,0,0,0.08,0,0.09,0,0.02,0,0,0,0.02,0,0,0.01,0,0,0,0.03,0.05,0.21
18-7-2021 13:00,0.1,0.03,0,0.01,0.06,0,0,0,0.28,0,0.45,0,0.78,0,0,0,0.02,0,0,0.02,0,0,0,0.06,1.74,0.1,0.17,0.22,0.64,0,0,0,0.11,0,0.41,0,0.11,0,0,0,0.25,0,0,0.04,0,0.01,0,0,0.03,0.2
